Trade Date,Index Value,High,Low,Total Market Value,Dividend Market Value
2016-01-22,2082.96,2089.15,2066.42,3296861568.0,0.0
2016-01-21,2039.08,2071.45,2018.05,3227417296.0,0.0
2016-01-20,2029.81,2048.74,1966.27,3212745167.0,0.0
2016-01-19,2032.66,2075.63,2013.41,3217245435.0,0.0
2016-01-15,2039.41,2061.22,2008.58,3227933724.0,0.0
2016-01-14,2119.1,2131.36,2054.42,3354059806.0,0.0
2016-01-13,2078.35,2164.99,2073.68,3289567536.0,0.0
2016-01-12,2145.7,2158.49,2116.85,3396172932.0,0.0
2016-01-11,2119.08,2144.12,2092.18,3354029934.0,0.0
2016-01-08,2123.67,2171.77,2121.31,3361296113.0,0.0
2016-01-07,2153.62,2202.64,2150.51,3408702128.0,313906.0
2016-01-06,2223.15,2241.86,2207.39,3518756359.0,652174.0
2016-01-05,2271.02,2290.45,2265.83,3594519100.0,0.0
2016-01-04,2277.96,2278.2,2245.58,3605501450.0,799391.0
2015-12-31,2312.47,2338.46,2312.3,3660132367.0,0.0
2015-12-30,2345.7,2366.52,2345.31,3712717912.0,0.0
2015-12-29,2365.65,2372.21,2346.36,3744295492.0,849474.0
2015-12-28,2335.38,2335.63,2310.29,3696394358.0,0.0
2015-12-24,2339.17,2347.08,2336.3,3702379340.0,0.0
2015-12-23,2336.45,2338.61,2322.6,3698087142.0,0.0
2015-12-22,2319.28,2321.6,2296.25,3670900523.0,0.0
2015-12-21,2305.29,2305.6,2285.9,3648759357.0,0.0
2015-12-18,2274.48,2309.67,2273.78,3792144125.0,0.0
2015-12-17,2312.91,2364.9,2312.5,3856211666.0,0.0
2015-12-16,2352.25,2355.94,2318.43,3921801987.0,344854.0
2015-12-15,2327.79,2344.41,2311.52,3881020802.0,0.0
2015-12-14,2297.39,2310.19,2272.22,3830341147.0,0.0
2015-12-11,2302.67,2328.12,2300.55,3839147690.0,1407673.0
2015-12-10,2352.43,2368.3,2341.07,3922100882.0,0.0
2015-12-09,2343.0,2382.58,2331.07,3906373133.0,0.0
2015-12-08,2379.58,2387.49,2350.97,3967366790.0,0.0
2015-12-07,2380.51,2394.53,2373.94,3968926357.0,421230.0
2015-12-04,2398.95,2403.6,2352.35,3999666881.0,0.0
2015-12-03,2355.12,2402.68,2343.9,3926591366.0,0.0
2015-12-02,2383.61,2412.17,2379.97,3974083687.0,705841.0
2015-12-01,2401.47,2401.51,2378.16,4003873585.0,0.0
2015-11-30,2373.34,2374.69,2355.98,3956967704.0,0.0
2015-11-27,2353.62,2357.76,2344.88,3924085405.0,881543.0
2015-11-25,2344.42,2355.29,2339.54,3908748190.0,0.0
2015-11-24,2346.76,2351.26,2317.19,3912654921.0,0.0
2015-11-23,2332.76,2349.52,2327.27,3889306245.0,0.0
2015-11-20,2345.33,2351.18,2339.57,3910265963.0,0.0
2015-11-19,2335.84,2347.28,2328.27,3894445787.0,743679.0
2015-11-18,2330.7,2332.25,2299.84,3885869792.0,493774.0
2015-11-17,2305.08,2323.74,2296.44,3843159894.0,2653421.0
2015-11-16,2301.11,2301.78,2270.53,3836543307.0,0.0
2015-11-13,2270.37,2306.9,2269.21,3785290901.0,0.0
2015-11-12,2310.09,2340.8,2309.65,3851512215.0,1031337.0
2015-11-11,2336.47,2355.67,2333.67,3895493232.0,0.0
2015-11-10,2342.38,2348.07,2331.46,4003489347.0,751315.0
2015-11-09,2362.5,2378.26,2351.17,4037881438.0,0.0
2015-11-06,2389.7,2389.7,2362.62,4084379255.0,0.0
2015-11-05,2361.53,2382.58,2352.29,4036219694.0,458352.0
2015-11-04,2371.52,2375.28,2359.25,4053306892.0,2207082.0
2015-11-03,2374.49,2383.63,2359.59,4058378499.0,727187.0
2015-11-02,2366.45,2368.25,2347.93,4044642471.0,0.0
2015-10-30,2346.66,2353.99,2338.14,4010810059.0,0.0
2015-10-29,2332.84,2345.34,2329.7,3987197634.0,0.0
2015-10-28,2374.55,2374.55,2343.91,4058485772.0,794979.0
2015-10-27,2355.51,2362.26,2349.43,4025937615.0,0.0
2015-10-26,2353.61,2370.79,2346.26,4022690625.0,0.0
2015-10-23,2370.44,2376.8,2350.65,4051450352.0,0.0
2015-10-22,2335.42,2337.98,2299.92,3991606514.0,0.0
2015-10-21,2269.33,2306.2,2268.04,3878642318.0,0.0
2015-10-20,2278.92,2288.38,2269.93,3895026800.0,0.0
2015-10-19,2287.66,2291.95,2274.61,3909979410.0,0.0
2015-10-16,2283.21,2283.42,2264.03,3902370341.0,0.0
2015-10-15,2277.36,2282.55,2255.39,3892367207.0,0.0
2015-10-14,2266.61,2280.28,2240.55,3873995802.0,0.0
2015-10-13,2236.21,2258.67,2234.73,3822035108.0,0.0
2015-10-12,2256.49,2258.11,2243.21,3856691409.0,0.0
2015-10-09,2253.32,2255.17,2237.9,3851283805.0,0.0
2015-10-08,2246.05,2249.14,2212.89,3838848938.0,0.0
2015-10-07,2229.87,2238.42,2194.7,3811201375.0,924898.0
2015-10-06,2212.49,2216.23,2188.01,3880727565.0,0.0
2015-10-05,2206.21,2214.51,2173.76,3869697004.0,0.0
2015-10-02,2162.56,2162.6,2093.13,3793147735.0,0.0
2015-10-01,2121.32,2137.08,2090.91,3720811684.0,822240.0
2015-09-30,2134.81,2136.43,2103.09,3744468526.0,659022.0
2015-09-29,2070.7,2095.16,2056.49,3632017974.0,0.0
2015-09-28,2067.89,2114.76,2067.18,3627086800.0,0.0
2015-09-25,2118.4,2149.39,2103.22,3715692255.0,0.0
2015-09-24,2119.8,2130.96,2081.41,3718143120.0,0.0
2015-09-23,2122.13,2141.63,2116.34,3722221382.0,0.0
2015-09-22,2131.09,2141.92,2119.07,3737939810.0,0.0
2015-09-21,2173.36,2191.56,2158.69,3812080564.0,0.0
2015-09-18,2166.47,2194.35,2160.16,3314968698.0,0.0
2015-09-17,2200.97,2234.45,2197.22,3367756352.0,0.0
2015-09-16,2216.64,2219.15,2195.26,3391738768.0,293932.0
2015-09-15,2203.08,2209.54,2181.25,3370979692.0,0.0
2015-09-14,2178.47,2188.43,2171.66,3333328455.0,0.0
2015-09-11,2181.19,2181.19,2155.94,3337489252.0,1088697.0
2015-09-10,2175.48,2193.17,2147.61,3328747493.0,0.0
2015-09-09,2161.58,2218.14,2156.64,3307486346.0,0.0
2015-09-08,2191.14,2192.84,2163.71,3352709855.0,0.0
2015-09-04,2118.1,2138.59,2109.84,3240953359.0,360447.0
2015-09-03,2152.79,2179.89,2146.81,3294040278.0,0.0
2015-09-02,2145.22,2145.29,2106.18,3282459344.0,0.0
2015-09-01,2102.66,2144.8,2091.6,3217338539.0,0.0
2015-08-31,2168.15,2186.25,2152.69,3317540690.0,717703.0
2015-08-28,2181.72,2187.83,2165.94,3338307013.0,0.0
2015-08-27,2178.75,2183.28,2135.99,3333764554.0,0.0
2015-08-26,2116.19,2119.6,2040.2,3238035450.0,849577.0
2015-08-25,2023.12,2118.34,2023.11,3095619951.0,820210.0
2015-08-24,2050.42,2126.97,1953.85,3137393369.0,623182.0
2015-08-21,2122.37,2188.52,2122.37,3247485296.0,0.0
2015-08-20,2191.24,2241.36,2191.24,3352863189.0,0.0
2015-08-19,2258.73,2282.13,2247.6,3456143411.0,0.0
2015-08-18,2281.26,2300.05,2278.0,3490607178.0,1625367.0
2015-08-17,2305.49,2306.2,2269.52,3527689747.0,0.0
2015-08-14,2288.66,2292.9,2274.73,3501933217.0,0.0
2015-08-13,2283.89,2303.9,2283.21,3494638885.0,896706.0
2015-08-12,2296.87,2305.18,2250.56,3514502872.0,634652.0
2015-08-11,2292.69,2316.61,2281.57,3508094125.0,0.0
2015-08-10,2334.93,2337.8,2309.23,3572728869.0,0.0
2015-08-07,2293.38,2295.73,2277.07,3509154726.0,1012184.0
2015-08-06,2285.47,2319.01,2277.8,3497054178.0,761483.0
2015-08-05,2313.84,2326.26,2301.67,3540469219.0,748363.0
2015-08-04,2288.8,2299.97,2278.55,3502144039.0,669546.0
2015-08-03,2297.1,2304.04,2282.4,3514847520.0,0.0
2015-07-31,2298.79,2316.14,2296.44,3517441650.0,0.0
2015-07-30,2312.18,2318.32,2287.63,3537919453.0,469337.0
2015-07-29,2295.18,2298.15,2267.0,3511903600.0,623739.0
2015-07-28,2279.94,2286.13,2238.23,3488584672.0,0.0
2015-07-27,2257.47,2273.09,2252.02,3454202659.0,0.0
2015-07-24,2280.63,2317.96,2276.13,3489651226.0,0.0
2015-07-23,2311.6,2334.98,2302.8,3637647209.0,0.0
2015-07-22,2294.61,2299.56,2282.69,3610904807.0,0.0
2015-07-21,2317.47,2328.12,2312.9,3646882503.0,0.0
2015-07-20,2314.05,2325.43,2312.43,3641490770.0,0.0
2015-07-17,2321.69,2322.86,2310.05,3653516206.0,0.0
2015-07-16,2309.52,2309.55,2295.34,3634368040.0,0.0
2015-07-15,2303.06,2313.37,2296.41,3624209215.0,0.0
2015-07-14,2312.03,2318.59,2302.06,3638318554.0,0.0
2015-07-13,2294.04,2298.13,2275.07,3610004463.0,0.0
2015-07-10,2266.21,2273.53,2254.08,3566219843.0,0.0
2015-07-09,2241.22,2286.32,2241.22,3526890298.0,0.0
2015-07-08,2249.94,2272.44,2246.25,3540612457.0,770151.0
2015-07-07,2289.7,2294.75,2235.38,3603177283.0,0.0
2015-07-06,2286.32,2308.31,2277.43,3597865372.0,0.0
2015-07-02,2311.27,2315.02,2301.74,3637113851.0,0.0
2015-07-01,2307.6,2324.91,2300.26,3631350219.0,723390.0
2015-06-30,2298.79,2316.86,2294.37,3617475835.0,549330.0
2015-06-29,2299.47,2339.89,2298.12,3618553633.0,0.0
2015-06-26,2355.89,2381.66,2347.53,3707345219.0,0.0
2015-06-25,2394.83,2411.49,2390.64,3768613460.0,0.0
2015-06-24,2403.15,2422.38,2401.63,3781701676.0,0.0
2015-06-23,2423.35,2436.28,2417.7,3813503092.0,0.0
2015-06-22,2431.1,2434.6,2421.83,3825686034.0,0.0
2015-06-19,2414.77,2431.55,2410.02,3773372770.0,0.0
2015-06-18,2428.04,2434.15,2406.28,3794099182.0,0.0
2015-06-17,2399.09,2407.51,2387.08,3748865243.0,300098.0
2015-06-16,2394.76,2398.2,2379.17,3742103747.0,0.0
2015-06-15,2385.13,2387.47,2366.26,3727043647.0,0.0
2015-06-12,2400.46,2413.1,2397.86,3751012462.0,1030511.0
2015-06-11,2419.08,2430.87,2417.31,3780100560.0,0.0
2015-06-10,2418.52,2424.32,2393.74,3779220358.0,0.0
2015-06-09,2384.79,2391.08,2368.23,3726512712.0,0.0
2015-06-08,2391.11,2426.02,2386.97,3736389664.0,993903.0
2015-06-05,2426.43,2431.99,2407.39,3791585569.0,0.0
2015-06-04,2424.85,2445.05,2419.3,3789121625.0,0.0
2015-06-03,2446.51,2463.68,2444.85,3822971968.0,0.0
2015-06-02,2448.22,2460.15,2440.46,3825635886.0,0.0
2015-06-01,2460.12,2466.67,2444.01,3844234795.0,685323.0
2015-05-29,2449.37,2468.15,2443.33,3827430379.0,0.0
2015-05-28,2458.68,2467.48,2450.48,3841982998.0,0.0
2015-05-27,2456.23,2461.4,2400.8,3838150669.0,959334.0
2015-05-26,2399.01,2421.11,2389.31,3748736828.0,759879.0
2015-05-22,2427.45,2435.45,2420.62,3793187331.0,0.0
2015-05-21,2421.41,2425.71,2402.22,3783745090.0,0.0
2015-05-20,2416.38,2432.42,2411.39,3775886565.0,0.0
2015-05-19,2412.82,2433.35,2410.77,3770314616.0,1552966.0
2015-05-18,2425.36,2427.94,2407.39,3789916890.0,0.0
2015-05-15,2412.26,2429.91,2409.31,3769447764.0,0.0
2015-05-14,2420.23,2423.01,2401.34,3781891123.0,786906.0
2015-05-13,2385.79,2396.34,2377.73,3728080290.0,618174.0
2015-05-12,2372.92,2384.39,2356.91,3707968250.0,0.0
2015-05-11,2387.7,2397.73,2386.72,3731059267.0,733381.0
2015-05-08,2394.23,2400.76,2385.91,3741267565.0,0.0
2015-05-07,2373.69,2378.53,2359.33,3709173003.0,900171.0
2015-05-06,2356.29,2380.92,2341.29,3681983183.0,0.0
2015-05-05,2368.5,2400.3,2364.57,3701070986.0,766528.0
2015-05-04,2410.85,2420.55,2409.09,3767242925.0,0.0
2015-05-01,2409.84,2412.31,2386.59,3765663710.0,0.0
2015-04-30,2370.22,2395.7,2358.6,3703745078.0,344550.0
2015-04-29,2398.84,2408.2,2381.18,3748481899.0,955583.0
2015-04-28,2414.18,2420.25,2390.22,3772440585.0,573549.0
2015-04-27,2408.55,2426.57,2404.11,3763643035.0,0.0
2015-04-24,2409.6,2423.69,2403.56,3765282386.0,0.0
2015-04-23,2418.66,2430.17,2402.81,3779446771.0,0.0
2015-04-22,2427.2,2429.53,2401.91,3792797092.0,0.0
2015-04-21,2407.74,2425.02,2402.14,3762383023.0,0.0
2015-04-20,2394.46,2400.74,2377.9,3741630949.0,0.0
2015-04-17,2366.25,2379.41,2359.19,3697546531.0,0.0
2015-04-16,2398.38,2401.02,2388.7,3747754329.0,0.0
2015-04-15,2406.37,2413.52,2389.71,3760247625.0,0.0
2015-04-14,2380.41,2391.65,2368.57,3719669707.0,0.0
2015-04-13,2388.12,2413.43,2387.12,3731719735.0,0.0
2015-04-10,2405.19,2405.43,2386.78,3758389502.0,0.0
2015-04-09,2393.45,2394.72,2364.14,3740059027.0,0.0
2015-04-08,2372.97,2377.76,2353.19,3708055527.0,691052.0
2015-04-07,2354.05,2372.52,2352.88,3678476996.0,0.0
2015-04-06,2355.06,2359.26,2316.24,3680055781.0,0.0
2015-04-02,2342.56,2356.38,2337.76,3660523150.0,0.0
2015-04-01,2342.71,2349.03,2325.9,3660767843.0,0.0
2015-03-31,2352.36,2369.48,2351.73,3675837883.0,1236206.0
2015-03-30,2378.89,2380.99,2359.5,3717299961.0,0.0
2015-03-27,2340.35,2346.19,2296.03,3657080096.0,0.0
2015-03-26,2304.0,2317.11,2272.73,3600268449.0,0.0
2015-03-25,2321.08,2400.75,2320.22,3626964588.0,0.0
2015-03-24,2401.92,2422.96,2401.83,3753286705.0,0.0
2015-03-23,2418.34,2431.37,2418.34,3778950718.0,0.0
2015-03-20,2431.81,2438.29,2419.28,3976066118.0,0.0
2015-03-19,2407.73,2413.03,2397.52,3936685733.0,0.0
2015-03-18,2400.89,2412.05,2355.79,3925505776.0,379431.0
2015-03-17,2376.42,2381.05,2364.03,3885495358.0,0.0
2015-03-16,2384.35,2385.59,2362.56,3898464986.0,0.0
2015-03-13,2350.33,2358.82,2332.11,3842834111.0,0.0
2015-03-12,2352.49,2353.33,2327.12,3846368744.0,900563.0
2015-03-11,2341.03,2360.37,2339.29,3827632238.0,0.0
2015-03-10,2345.51,2374.07,2345.51,3834960421.0,0.0
2015-03-09,2389.56,2394.14,2380.54,3906973478.0,945516.0
2015-03-06,2383.28,2411.85,2378.84,3896713645.0,0.0
2015-03-05,2416.27,2420.53,2403.05,3950652137.0,0.0
2015-03-04,2405.29,2407.31,2383.29,3932700031.0,0.0
2015-03-03,2409.77,2436.65,2405.9,3940026039.0,0.0
2015-03-02,2450.27,2450.27,2423.57,4006248516.0,571973.0
2015-02-27,2411.99,2425.26,2410.51,3943655030.0,0.0
2015-02-26,2417.68,2427.54,2407.36,3952961064.0,300030.0
2015-02-25,2406.32,2415.55,2400.79,3934378710.0,704846.0
2015-02-24,2414.45,2415.9,2388.83,3947670246.0,997091.0
2015-02-23,2403.95,2415.48,2395.96,3930512919.0,0.0
2015-02-20,2417.9,2419.02,2388.89,3953324115.0,0.0
2015-02-19,2398.97,2400.66,2383.01,3922369137.0,0.0
2015-02-18,2387.71,2392.52,2376.11,3903949641.0,0.0
2015-02-17,2394.76,2395.04,2380.58,3915489438.0,1459110.0
2015-02-13,2394.36,2394.36,2379.19,3914820337.0,401768.0
2015-02-12,2372.83,2372.91,2343.74,3879628493.0,717155.0
2015-02-11,2334.59,2341.06,2323.85,3817100663.0,979529.0
2015-02-10,2327.52,2329.04,2289.08,3805535383.0,0.0
2015-02-09,2281.18,2291.09,2275.12,3729772444.0,0.0
2015-02-06,2290.92,2318.59,2284.0,3745694411.0,1273085.0
2015-02-05,2303.32,2304.17,2284.99,3765979393.0,420469.0
2015-02-04,2286.83,2301.97,2278.36,3739017173.0,659885.0
2015-02-03,2280.5,2280.96,2248.74,3728663948.0,0.0
2015-02-02,2243.15,2246.61,2194.16,3667603436.0,674340.0
2015-01-30,2229.54,2270.01,2227.06,3645338141.0,0.0
2015-01-29,2271.71,2276.4,2232.14,3714296713.0,0.0
2015-01-28,2254.95,2310.86,2254.95,3686893664.0,626959.0
2015-01-27,2278.09,2301.41,2265.65,3724729244.0,0.0
2015-01-26,2333.05,2336.75,2315.04,3814583728.0,0.0
2015-01-23,2343.3,2351.49,2330.95,3831342349.0,0.0
2015-01-22,2344.62,2347.86,2285.6,3833507808.0,0.0
2015-01-21,2317.68,2325.21,2290.08,3789454131.0,0.0
2015-01-20,2306.42,2314.56,2279.77,3771051876.0,0.0
2015-01-16,2292.43,2294.39,2248.32,3748175759.0,0.0
2015-01-15,2257.67,2302.62,2255.92,3691332286.0,0.0
2015-01-14,2285.53,2300.1,2263.55,3736891812.0,0.0
2015-01-13,2298.74,2359.21,2282.3,3758484527.0,0.0
2015-01-12,2314.4,2343.46,2305.16,3784085618.0,0.0
2015-01-09,2350.07,2368.66,2331.98,3842411266.0,0.0
2015-01-08,2354.94,2359.81,2320.29,3850379320.0,0.0
2015-01-07,2300.44,2310.48,2284.14,3761272672.0,650441.0
2015-01-06,2283.38,2330.61,2274.29,3733366670.0,0.0
2015-01-05,2327.11,2359.2,2321.57,3804879677.0,0.0
2015-01-02,2365.38,2387.81,2347.27,3867440700.0,684192.0
2014-12-31,2367.85,2405.62,2366.24,3871488987.0,0.0
2014-12-30,2390.72,2403.29,2387.07,3908875019.0,351247.0
2014-12-29,2405.17,2413.88,2404.03,3932500279.0,0.0
2014-12-26,2416.44,2423.64,2414.99,3950921497.0,0.0
2014-12-24,2413.98,2422.17,2412.37,3946907371.0,0.0
2014-12-23,2413.03,2426.26,2412.83,3945355108.0,0.0
2014-12-22,2412.14,2412.34,2392.94,3943898093.0,0.0
2014-12-19,2385.29,2394.25,2375.02,4342678628.0,0.0
2014-12-18,2382.09,2382.09,2355.72,4336842992.0,0.0
2014-12-17,2330.22,2335.8,2283.55,4242423313.0,392817.0
2014-12-16,2288.24,2337.99,2287.79,4165986844.0,0.0
2014-12-15,2313.21,2354.11,2302.67,4211456562.0,0.0
2014-12-12,2328.98,2360.78,2328.98,4240156924.0,0.0
2014-12-11,2361.15,2386.88,2356.49,4298733990.0,921305.0
2014-12-10,2349.16,2392.42,2345.93,4276905249.0,0.0
2014-12-09,2390.29,2394.26,2353.65,4351783098.0,0.0
2014-12-08,2384.72,2412.74,2370.58,4341641452.0,0.0
2014-12-05,2411.06,2411.06,2400.8,4389590697.0,0.0
2014-12-04,2401.58,2409.34,2386.97,4372342282.0,0.0
2014-12-03,2400.23,2403.52,2377.4,4369872689.0,740148.0
2014-12-02,2378.9,2381.37,2362.64,4331036539.0,0.0
2014-12-01,2368.63,2391.04,2362.8,4312345809.0,0.0
2014-11-28,2396.16,2403.32,2384.69,4362468191.0,0.0
2014-11-26,2385.1,2385.85,2360.13,4342340051.0,849541.0
2014-11-25,2359.13,2370.59,2356.98,4295041625.0,0.0
2014-11-24,2361.41,2361.69,2343.99,4299208635.0,0.0
2014-11-21,2343.0,2352.57,2332.56,4265688805.0,0.0
2014-11-20,2324.36,2326.09,2297.8,4231749914.0,615006.0
2014-11-19,2313.48,2322.77,2302.8,4211932626.0,445493.0
2014-11-18,2326.45,2330.86,2310.09,4235548219.0,2878018.0
2014-11-17,2310.62,2314.17,2295.65,4206738054.0,0.0
2014-11-14,2316.45,2317.4,2289.05,4217347864.0,0.0
2014-11-13,2296.98,2310.15,2288.76,4181898124.0,619042.0
2014-11-12,2293.71,2296.16,2280.72,4175938760.0,593929.0
2014-11-11,2291.13,2294.08,2282.86,4171246512.0,0.0
2014-11-10,2293.79,2295.39,2277.6,4176088236.0,0.0
2014-11-07,2280.3,2291.29,2267.92,4151527467.0,0.0
2014-11-06,2287.48,2291.76,2273.85,4164599420.0,1885037.0
2014-11-05,2290.94,2292.59,2277.52,4170899452.0,646180.0
2014-11-04,2275.9,2281.69,2259.81,4143527991.0,0.0
2014-11-03,2272.79,2284.02,2262.79,4137857089.0,657746.0
2014-10-31,2263.51,2268.56,2253.08,4120962700.0,0.0
2014-10-30,2212.88,2216.67,2187.54,4028788373.0,296677.0
2014-10-29,2197.84,2208.67,2182.35,4001410921.0,697436.0
2014-10-28,2208.7,2208.92,2181.71,4021167027.0,0.0
2014-10-27,2173.58,2177.76,2153.78,3957243738.0,0.0
2014-10-24,2167.55,2168.97,2139.49,3946250122.0,0.0
2014-10-23,2138.46,2147.92,2125.47,3893301832.0,0.0
2014-10-22,2108.03,2142.31,2106.82,3837887786.0,0.0
2014-10-21,2128.86,2130.88,2087.52,3875819335.0,0.0
2014-10-20,2069.32,2070.07,2033.92,3767421068.0,0.0
2014-10-17,2048.17,2068.96,2040.46,3728907928.0,0.0
2014-10-16,2023.41,2037.99,1979.44,3683830519.0,0.0
2014-10-15,2017.03,2026.13,1966.2,3672213103.0,0.0
2014-10-14,2014.61,2043.7,2007.47,3667815494.0,0.0
2014-10-13,2001.32,2052.51,2000.72,3643623017.0,0.0
2014-10-10,2032.76,2094.02,2032.76,3700850433.0,0.0
2014-10-09,2126.76,2173.21,2124.87,3872003075.0,0.0
2014-10-08,2176.57,2179.55,2116.43,3962676431.0,672005.0
2014-10-07,2135.28,2168.7,2134.98,3887501786.0,0.0
2014-10-06,2174.07,2197.66,2165.48,3958122453.0,0.0
2014-10-03,2186.16,2195.33,2174.96,3980140221.0,0.0
2014-10-02,2169.47,2176.27,2135.03,3949751613.0,0.0
2014-10-01,2170.51,2210.84,2165.31,3951650140.0,406009.0
2014-09-30,2216.81,2229.72,2207.07,4035943432.0,753968.0
2014-09-29,2221.88,2226.35,2194.29,4045165485.0,0.0
2014-09-26,2219.72,2223.59,2201.41,4041233018.0,0.0
2014-09-25,2195.27,2235.96,2192.92,3996732778.0,0.0
2014-09-24,2238.71,2240.07,2212.05,4075817892.0,0.0
2014-09-23,2216.51,2231.48,2211.9,4035396275.0,0.0
2014-09-22,2223.15,2242.76,2217.03,4047488619.0,0.0
2014-09-19,2252.0,2280.37,2243.41,4317969680.0,0.0
2014-09-18,2272.64,2272.81,2251.45,4357551818.0,0.0
2014-09-17,2246.01,2256.96,2232.82,4306494330.0,447115.0
2014-09-16,2240.48,2243.19,2211.08,4295896027.0,0.0
2014-09-15,2216.15,2244.21,2212.63,4249238629.0,0.0
2014-09-12,2241.07,2253.86,2235.78,4297019397.0,0.0
2014-09-11,2254.92,2255.01,2237.86,4323581847.0,799334.0
2014-09-10,2252.34,2253.93,2237.02,4318637178.0,0.0
2014-09-09,2243.1,2265.04,2240.51,4300904598.0,0.0
2014-09-08,2263.45,2272.49,2253.33,4339925286.0,0.0
2014-09-05,2255.85,2255.87,2236.54,4325366678.0,0.0
2014-09-04,2236.37,2250.78,2230.56,4288013700.0,0.0
2014-09-03,2233.91,2243.58,2230.11,4283295672.0,676541.0
2014-09-02,2231.89,2235.15,2221.45,4279414318.0,0.0
2014-08-29,2226.98,2227.81,2215.46,4270012130.0,525920.0
2014-08-28,2212.05,2213.95,2197.63,4241386327.0,0.0
2014-08-27,2210.77,2217.8,2206.65,4238917120.0,313480.0
2014-08-26,2213.5,2217.5,2211.63,4244152765.0,0.0
2014-08-25,2210.49,2222.69,2205.79,4238381891.0,674764.0
2014-08-22,2212.6,2218.05,2209.49,4242430297.0,0.0
2014-08-21,2214.62,2215.26,2206.52,4246304929.0,0.0
2014-08-20,2209.04,2211.58,2199.25,4235608941.0,0.0
2014-08-19,2201.87,2203.38,2190.45,4221864484.0,3240416.0
2014-08-18,2189.76,2189.76,2177.72,4198644520.0,0.0
2014-08-15,2174.13,2185.25,2155.28,4168667886.0,0.0
2014-08-14,2167.86,2168.02,2158.9,4156655176.0,714286.0
2014-08-13,2159.95,2160.01,2145.56,4141481019.0,565564.0
2014-08-12,2137.93,2145.42,2125.22,4099256240.0,0.0
2014-08-11,2143.83,2151.3,2136.11,4110566376.0,0.0
2014-08-08,2130.01,2131.64,2109.39,4084072744.0,0.0
2014-08-07,2109.31,2137.86,2102.6,4044382571.0,1030693.0
2014-08-06,2123.36,2134.95,2105.23,4071329848.0,764173.0
2014-08-05,2126.94,2145.61,2118.75,4078180677.0,745033.0
2014-08-04,2143.72,2149.93,2120.73,4110366117.0,610912.0
2014-08-01,2128.55,2147.87,2115.86,4081267706.0,0.0
2014-07-31,2137.27,2167.92,2136.09,4097999302.0,294175.0
2014-07-30,2179.47,2186.03,2170.17,4178909214.0,0.0
2014-07-29,2168.94,2185.33,2167.84,4158724564.0,625782.0
2014-07-28,2175.84,2181.0,2155.75,4171942035.0,0.0
2014-07-25,2174.28,2179.19,2165.01,4168949953.0,0.0
2014-07-24,2185.03,2187.66,2179.3,4189572152.0,0.0
2014-07-23,2172.79,2183.01,2170.03,4166098006.0,0.0
2014-07-22,2190.89,2196.97,2183.69,4200803513.0,0.0
2014-07-21,2176.02,2180.08,2165.29,4172290274.0,0.0
2014-07-18,2176.4,2176.81,2155.92,4173016017.0,0.0
2014-07-17,2150.08,2176.65,2145.37,4122549957.0,0.0
2014-07-16,2185.0,2192.27,2179.42,4189513560.0,0.0
2014-07-15,2173.04,2183.56,2157.42,4166582018.0,0.0
2014-07-14,2174.79,2182.55,2171.34,4169929189.0,0.0
2014-07-11,2164.08,2165.38,2152.86,4149406010.0,0.0
2014-07-10,2156.68,2165.25,2130.59,4135217830.0,0.0
2014-07-09,2164.87,2166.04,2149.43,4150924469.0,0.0
2014-07-08,2154.25,2178.79,2139.78,4130547495.0,700016.0
2014-07-07,2180.16,2191.07,2177.48,4180225870.0,0.0
2014-07-03,2193.3,2193.75,2183.24,4205417985.0,0.0
2014-07-02,2178.29,2182.3,2174.21,4176643018.0,765203.0
2014-07-01,2177.77,2184.21,2158.92,4175647365.0,0.0
2014-06-30,2153.07,2156.24,2143.51,4128288425.0,0.0
2014-06-27,2141.69,2142.27,2128.95,4106471940.0,0.0
2014-06-26,2134.04,2140.83,2121.27,4091804737.0,0.0
2014-06-25,2140.38,2142.55,2125.23,4103959411.0,437350.0
2014-06-24,2130.28,2153.71,2126.17,4084588747.0,0.0
2014-06-23,2137.5,2139.97,2130.95,4098432676.0,0.0
2014-06-20,2138.32,2139.08,2129.15,4224540790.0,0.0
2014-06-19,2137.14,2144.64,2126.01,4222210665.0,0.0
2014-06-18,2143.23,2144.75,2121.26,4234243594.0,0.0
2014-06-17,2132.89,2136.78,2119.72,4213823160.0,453834.0
2014-06-16,2123.35,2126.61,2110.59,4194979692.0,0.0
2014-06-13,2117.24,2119.88,2105.44,4182901205.0,871143.0
2014-06-12,2101.79,2115.05,2095.17,4152377077.0,0.0
2014-06-11,2113.09,2116.8,2102.18,4174696172.0,0.0
2014-06-10,2109.43,2110.32,2099.31,4167478876.0,0.0
2014-06-09,2106.36,2113.62,2100.45,4161413706.0,0.0
2014-06-06,2103.19,2106.06,2092.94,4155137036.0,824176.0
2014-06-05,2086.71,2089.01,2064.32,4122582399.0,0.0
2014-06-04,2067.71,2070.95,2053.42,4085058339.0,0.0
2014-06-03,2062.79,2067.15,2053.29,4075325563.0,0.0
2014-06-02,2063.91,2067.0,2046.06,4077544811.0,536398.0
2014-05-30,2057.63,2062.67,2048.76,4065138202.0,0.0
2014-05-29,2060.77,2062.27,2052.36,4071347333.0,0.0
2014-05-28,2051.58,2057.93,2047.23,4053179365.0,1078598.0
2014-05-27,2056.99,2056.99,2039.24,4063872674.0,803600.0
